Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
4723	:	1596224148.502	   105.449	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPV595RWB/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPV595RWB/ >data/Projects/HBN/EEG/NDARPV595RWB//ls-Lar 2>data/Projects/HBN/EEG/NDARPV595RWB//ls-Lar.stderr
4722	:	1596224128.911	   133.839	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPV535ZUB/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPV535ZUB/ >data/Projects/HBN/EEG/NDARPV535ZUB//ls-Lar 2>data/Projects/HBN/EEG/NDARPV535ZUB//ls-Lar.stderr
4720	:	1596224022.685	   243.179	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPV249ZRF/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPV249ZRF/ >data/Projects/HBN/EEG/NDARPV249ZRF//ls-Lar 2>data/Projects/HBN/EEG/NDARPV249ZRF//ls-Lar.stderr
4717	:	1596223983.468	   283.427	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPU897CM5/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPU897CM5/ >data/Projects/HBN/EEG/NDARPU897CM5//ls-Lar 2>data/Projects/HBN/EEG/NDARPU897CM5//ls-Lar.stderr
4719	:	1596224003.341	   265.425	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPV145KGL/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPV145KGL/ >data/Projects/HBN/EEG/NDARPV145KGL//ls-Lar 2>data/Projects/HBN/EEG/NDARPV145KGL//ls-Lar.stderr
4721	:	1596224117.305	   164.037	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPV303LAX/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPV303LAX/ >data/Projects/HBN/EEG/NDARPV303LAX//ls-Lar 2>data/Projects/HBN/EEG/NDARPV303LAX//ls-Lar.stderr
4724	:	1596224159.327	   129.143	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPW313LAJ/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPW313LAJ/ >data/Projects/HBN/EEG/NDARPW313LAJ//ls-Lar 2>data/Projects/HBN/EEG/NDARPW313LAJ//ls-Lar.stderr
4725	:	1596224241.166	   141.843	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPW482TVE/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPW482TVE/ >data/Projects/HBN/EEG/NDARPW482TVE//ls-Lar 2>data/Projects/HBN/EEG/NDARPW482TVE//ls-Lar.stderr
4726	:	1596224256.054	   127.374	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPW577WJ7/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPW577WJ7/ >data/Projects/HBN/EEG/NDARPW577WJ7//ls-Lar 2>data/Projects/HBN/EEG/NDARPW577WJ7//ls-Lar.stderr
4729	:	1596224267.310	   140.246	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPW915RGD/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPW915RGD/ >data/Projects/HBN/EEG/NDARPW915RGD//ls-Lar 2>data/Projects/HBN/EEG/NDARPW915RGD//ls-Lar.stderr
4735	:	1596224410.705	     5.095	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPY458LTR/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPY458LTR/ >data/Projects/HBN/EEG/NDARPY458LTR//ls-Lar 2>data/Projects/HBN/EEG/NDARPY458LTR//ls-Lar.stderr
4727	:	1596224263.376	   158.927	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPW635LN4/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPW635LN4/ >data/Projects/HBN/EEG/NDARPW635LN4//ls-Lar 2>data/Projects/HBN/EEG/NDARPW635LN4//ls-Lar.stderr
4728	:	1596224266.895	   159.699	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPW786GC4/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPW786GC4/ >data/Projects/HBN/EEG/NDARPW786GC4//ls-Lar 2>data/Projects/HBN/EEG/NDARPW786GC4//ls-Lar.stderr
4730	:	1596224268.780	   158.430	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPX155RF3/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPX155RF3/ >data/Projects/HBN/EEG/NDARPX155RF3//ls-Lar 2>data/Projects/HBN/EEG/NDARPX155RF3//ls-Lar.stderr
4733	:	1596224383.428	    45.214	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPX838GCD/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPX838GCD/ >data/Projects/HBN/EEG/NDARPX838GCD//ls-Lar 2>data/Projects/HBN/EEG/NDARPX838GCD//ls-Lar.stderr
4734	:	1596224383.437	    47.323	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPY297MD8/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPY297MD8/ >data/Projects/HBN/EEG/NDARPY297MD8//ls-Lar 2>data/Projects/HBN/EEG/NDARPY297MD8//ls-Lar.stderr
4731	:	1596224281.551	   149.826	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPX219TW0/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPX219TW0/ >data/Projects/HBN/EEG/NDARPX219TW0//ls-Lar 2>data/Projects/HBN/EEG/NDARPX219TW0//ls-Lar.stderr
4736	:	1596224415.811	    16.021	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPY478YM0/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPY478YM0/ >data/Projects/HBN/EEG/NDARPY478YM0//ls-Lar 2>data/Projects/HBN/EEG/NDARPY478YM0//ls-Lar.stderr
4737	:	1596224422.925	    12.420	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPZ020AH8/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPZ020AH8/ >data/Projects/HBN/EEG/NDARPZ020AH8//ls-Lar 2>data/Projects/HBN/EEG/NDARPZ020AH8//ls-Lar.stderr
4743	:	1596224431.839	    10.084	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRA383KVQ/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRA383KVQ/ >data/Projects/HBN/EEG/NDARRA383KVQ//ls-Lar 2>data/Projects/HBN/EEG/NDARRA383KVQ//ls-Lar.stderr
4741	:	1596224431.377	    27.117	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPZ973RK0/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPZ973RK0/ >data/Projects/HBN/EEG/NDARPZ973RK0//ls-Lar 2>data/Projects/HBN/EEG/NDARPZ973RK0//ls-Lar.stderr
4732	:	1596224289.089	   183.828	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPX244EHJ/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPX244EHJ/ >data/Projects/HBN/EEG/NDARPX244EHJ//ls-Lar 2>data/Projects/HBN/EEG/NDARPX244EHJ//ls-Lar.stderr
4740	:	1596224429.910	    44.238	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPZ720WKW/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPZ720WKW/ >data/Projects/HBN/EEG/NDARPZ720WKW//ls-Lar 2>data/Projects/HBN/EEG/NDARPZ720WKW//ls-Lar.stderr
4745	:	1596224458.495	    95.350	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRA717GYV/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRA717GYV/ >data/Projects/HBN/EEG/NDARRA717GYV//ls-Lar 2>data/Projects/HBN/EEG/NDARRA717GYV//ls-Lar.stderr
4738	:	1596224427.210	   133.990	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPZ344ZGE/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPZ344ZGE/ >data/Projects/HBN/EEG/NDARPZ344ZGE//ls-Lar 2>data/Projects/HBN/EEG/NDARPZ344ZGE//ls-Lar.stderr
4749	:	1596224561.200	     2.044	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRA783NVT/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRA783NVT/ >data/Projects/HBN/EEG/NDARRA783NVT//ls-Lar 2>data/Projects/HBN/EEG/NDARRA783NVT//ls-Lar.stderr
4742	:	1596224431.386	   134.228	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRA314KW4/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRA314KW4/ >data/Projects/HBN/EEG/NDARRA314KW4//ls-Lar 2>data/Projects/HBN/EEG/NDARRA314KW4//ls-Lar.stderr
4747	:	1596224474.149	    95.147	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRA733VWX/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRA733VWX/ >data/Projects/HBN/EEG/NDARRA733VWX//ls-Lar 2>data/Projects/HBN/EEG/NDARRA733VWX//ls-Lar.stderr
4744	:	1596224437.187	   134.355	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRA537FWW/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRA537FWW/ >data/Projects/HBN/EEG/NDARRA537FWW//ls-Lar 2>data/Projects/HBN/EEG/NDARRA537FWW//ls-Lar.stderr
4751	:	1596224564.270	     8.703	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRA981BCM/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRA981BCM/ >data/Projects/HBN/EEG/NDARRA981BCM//ls-Lar 2>data/Projects/HBN/EEG/NDARRA981BCM//ls-Lar.stderr
4753	:	1596224571.541	     7.135	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRB561VCP/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRB561VCP/ >data/Projects/HBN/EEG/NDARRB561VCP//ls-Lar 2>data/Projects/HBN/EEG/NDARRB561VCP//ls-Lar.stderr
4746	:	1596224472.918	   110.407	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRA719CPH/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRA719CPH/ >data/Projects/HBN/EEG/NDARRA719CPH//ls-Lar 2>data/Projects/HBN/EEG/NDARRA719CPH//ls-Lar.stderr
4748	:	1596224474.158	   121.095	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRA767WB7/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRA767WB7/ >data/Projects/HBN/EEG/NDARRA767WB7//ls-Lar 2>data/Projects/HBN/EEG/NDARRA767WB7//ls-Lar.stderr
4739	:	1596224428.643	   258.415	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARPZ621ZLE/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARPZ621ZLE/ >data/Projects/HBN/EEG/NDARPZ621ZLE//ls-Lar 2>data/Projects/HBN/EEG/NDARPZ621ZLE//ls-Lar.stderr
4754	:	1596224572.974	   125.138	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRB901DWV/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRB901DWV/ >data/Projects/HBN/EEG/NDARRB901DWV//ls-Lar 2>data/Projects/HBN/EEG/NDARRB901DWV//ls-Lar.stderr
4752	:	1596224568.062	   166.963	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRB338YZ0/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRB338YZ0/ >data/Projects/HBN/EEG/NDARRB338YZ0//ls-Lar 2>data/Projects/HBN/EEG/NDARRB338YZ0//ls-Lar.stderr
4750	:	1596224563.245	   235.855	0	0	1	0	mkdir -p data/Projects/HBN/EEG/NDARRA933RLX/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRA933RLX/ >data/Projects/HBN/EEG/NDARRA933RLX//ls-Lar 2>data/Projects/HBN/EEG/NDARRA933RLX//ls-Lar.stderr
4755	:	1596224574.611	   226.738	0	0	1	0	mkdir -p data/Projects/HBN/EEG/NDARRB942UWU/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRB942UWU/ >data/Projects/HBN/EEG/NDARRB942UWU//ls-Lar 2>data/Projects/HBN/EEG/NDARRB942UWU//ls-Lar.stderr
4756	:	1596224579.701	   222.469	0	0	1	0	mkdir -p data/Projects/HBN/EEG/NDARRC016UZE/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRC016UZE/ >data/Projects/HBN/EEG/NDARRC016UZE//ls-Lar 2>data/Projects/HBN/EEG/NDARRC016UZE//ls-Lar.stderr
4757	:	1596224590.010	   213.125	0	0	1	0	mkdir -p data/Projects/HBN/EEG/NDARRC190NKB/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRC190NKB/ >data/Projects/HBN/EEG/NDARRC190NKB//ls-Lar 2>data/Projects/HBN/EEG/NDARRC190NKB//ls-Lar.stderr
4758	:	1596224614.032	   189.108	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRC295CHW/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRC295CHW/ >data/Projects/HBN/EEG/NDARRC295CHW//ls-Lar 2>data/Projects/HBN/EEG/NDARRC295CHW//ls-Lar.stderr
4759	:	1596224689.915	   114.046	0	0	1	0	mkdir -p data/Projects/HBN/EEG/NDARRC355BM6/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRC355BM6/ >data/Projects/HBN/EEG/NDARRC355BM6//ls-Lar 2>data/Projects/HBN/EEG/NDARRC355BM6//ls-Lar.stderr
4760	:	1596224702.809	   104.688	0	0	1	0	mkdir -p data/Projects/HBN/EEG/NDARRC819NLC/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRC819NLC/ >data/Projects/HBN/EEG/NDARRC819NLC//ls-Lar 2>data/Projects/HBN/EEG/NDARRC819NLC//ls-Lar.stderr
4761	:	1596224736.844	    72.231	0	0	1	0	mkdir -p data/Projects/HBN/EEG/NDARRC935ATQ/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRC935ATQ/ >data/Projects/HBN/EEG/NDARRC935ATQ//ls-Lar 2>data/Projects/HBN/EEG/NDARRC935ATQ//ls-Lar.stderr
4767	:	1596224807.498	     1.948	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRE214UKF/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRE214UKF/ >data/Projects/HBN/EEG/NDARRE214UKF//ls-Lar 2>data/Projects/HBN/EEG/NDARRE214UKF//ls-Lar.stderr
4766	:	1596224803.962	    45.501	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRE063LG2/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRE063LG2/ >data/Projects/HBN/EEG/NDARRE063LG2//ls-Lar 2>data/Projects/HBN/EEG/NDARRE063LG2//ls-Lar.stderr
4765	:	1596224803.139	    65.449	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRD943ZWU/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRD943ZWU/ >data/Projects/HBN/EEG/NDARRD943ZWU//ls-Lar 2>data/Projects/HBN/EEG/NDARRD943ZWU//ls-Lar.stderr
4771	:	1596224850.890	    19.065	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRF415CBE/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRF415CBE/ >data/Projects/HBN/EEG/NDARRF415CBE//ls-Lar 2>data/Projects/HBN/EEG/NDARRF415CBE//ls-Lar.stderr
4762	:	1596224801.350	    71.531	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRC982ZE9/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRC982ZE9/ >data/Projects/HBN/EEG/NDARRC982ZE9//ls-Lar 2>data/Projects/HBN/EEG/NDARRC982ZE9//ls-Lar.stderr
4772	:	1596224869.956	    16.441	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRF525ME3/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRF525ME3/ >data/Projects/HBN/EEG/NDARRF525ME3//ls-Lar 2>data/Projects/HBN/EEG/NDARRF525ME3//ls-Lar.stderr
4768	:	1596224809.075	    89.256	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRE333EKT/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRE333EKT/ >data/Projects/HBN/EEG/NDARRE333EKT//ls-Lar 2>data/Projects/HBN/EEG/NDARRE333EKT//ls-Lar.stderr
4769	:	1596224809.081	    90.519	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRE445RHR/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRE445RHR/ >data/Projects/HBN/EEG/NDARRE445RHR//ls-Lar 2>data/Projects/HBN/EEG/NDARRE445RHR//ls-Lar.stderr
4763	:	1596224802.170	    99.521	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRD326KB9/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRD326KB9/ >data/Projects/HBN/EEG/NDARRD326KB9//ls-Lar 2>data/Projects/HBN/EEG/NDARRD326KB9//ls-Lar.stderr
4775	:	1596224886.402	    64.707	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRG269ML2/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRG269ML2/ >data/Projects/HBN/EEG/NDARRG269ML2//ls-Lar 2>data/Projects/HBN/EEG/NDARRG269ML2//ls-Lar.stderr
4770	:	1596224809.449	   143.090	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRF180JBU/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRF180JBU/ >data/Projects/HBN/EEG/NDARRF180JBU//ls-Lar 2>data/Projects/HBN/EEG/NDARRF180JBU//ls-Lar.stderr
4764	:	1596224803.136	   188.184	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRD720XZK/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRD720XZK/ >data/Projects/HBN/EEG/NDARRD720XZK//ls-Lar 2>data/Projects/HBN/EEG/NDARRD720XZK//ls-Lar.stderr
4778	:	1596224903.130	    92.384	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRG536CVP/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRG536CVP/ >data/Projects/HBN/EEG/NDARRG536CVP//ls-Lar 2>data/Projects/HBN/EEG/NDARRG536CVP//ls-Lar.stderr
4780	:	1596224962.811	    51.971	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRH199NCH/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRH199NCH/ >data/Projects/HBN/EEG/NDARRH199NCH//ls-Lar 2>data/Projects/HBN/EEG/NDARRH199NCH//ls-Lar.stderr
4781	:	1596224995.515	    26.551	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRH285LR3/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRH285LR3/ >data/Projects/HBN/EEG/NDARRH285LR3//ls-Lar 2>data/Projects/HBN/EEG/NDARRH285LR3//ls-Lar.stderr
4782	:	1596224995.565	    38.567	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRH344TL7/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRH344TL7/ >data/Projects/HBN/EEG/NDARRH344TL7//ls-Lar 2>data/Projects/HBN/EEG/NDARRH344TL7//ls-Lar.stderr
4773	:	1596224870.173	   164.375	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRF897HB5/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRF897HB5/ >data/Projects/HBN/EEG/NDARRF897HB5//ls-Lar 2>data/Projects/HBN/EEG/NDARRF897HB5//ls-Lar.stderr
4774	:	1596224876.222	   164.001	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRG199RU4/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRG199RU4/ >data/Projects/HBN/EEG/NDARRG199RU4//ls-Lar 2>data/Projects/HBN/EEG/NDARRG199RU4//ls-Lar.stderr
4785	:	1596225034.150	    12.890	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRJ130PV7/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRJ130PV7/ >data/Projects/HBN/EEG/NDARRJ130PV7//ls-Lar 2>data/Projects/HBN/EEG/NDARRJ130PV7//ls-Lar.stderr
4786	:	1596225034.555	    51.717	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRJ728NMD/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRJ728NMD/ >data/Projects/HBN/EEG/NDARRJ728NMD//ls-Lar 2>data/Projects/HBN/EEG/NDARRJ728NMD//ls-Lar.stderr
4776	:	1596224898.673	   220.990	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRG415BJM/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRG415BJM/ >data/Projects/HBN/EEG/NDARRG415BJM//ls-Lar 2>data/Projects/HBN/EEG/NDARRG415BJM//ls-Lar.stderr
4788	:	1596225056.730	    86.453	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRK135YAZ/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRK135YAZ/ >data/Projects/HBN/EEG/NDARRK135YAZ//ls-Lar 2>data/Projects/HBN/EEG/NDARRK135YAZ//ls-Lar.stderr
4779	:	1596224952.538	   193.819	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRG735TU5/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRG735TU5/ >data/Projects/HBN/EEG/NDARRG735TU5//ls-Lar 2>data/Projects/HBN/EEG/NDARRG735TU5//ls-Lar.stderr
4789	:	1596225101.171	    46.437	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRK163VY8/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRK163VY8/ >data/Projects/HBN/EEG/NDARRK163VY8//ls-Lar 2>data/Projects/HBN/EEG/NDARRK163VY8//ls-Lar.stderr
4777	:	1596224901.691	   248.436	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRG499ZWN/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRG499ZWN/ >data/Projects/HBN/EEG/NDARRG499ZWN//ls-Lar 2>data/Projects/HBN/EEG/NDARRG499ZWN//ls-Lar.stderr
4793	:	1596225148.023	    19.313	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRL030XD8/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRL030XD8/ >data/Projects/HBN/EEG/NDARRL030XD8//ls-Lar 2>data/Projects/HBN/EEG/NDARRL030XD8//ls-Lar.stderr
4783	:	1596225020.297	   150.279	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRH407MEY/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRH407MEY/ >data/Projects/HBN/EEG/NDARRH407MEY//ls-Lar 2>data/Projects/HBN/EEG/NDARRH407MEY//ls-Lar.stderr
4784	:	1596225022.277	   149.532	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRH725XYA/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRH725XYA/ >data/Projects/HBN/EEG/NDARRH725XYA//ls-Lar 2>data/Projects/HBN/EEG/NDARRH725XYA//ls-Lar.stderr
4790	:	1596225126.026	    48.578	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRK370YFX/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRK370YFX/ >data/Projects/HBN/EEG/NDARRK370YFX//ls-Lar 2>data/Projects/HBN/EEG/NDARRK370YFX//ls-Lar.stderr
4791	:	1596225146.330	    33.526	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRK457MBX/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRK457MBX/ >data/Projects/HBN/EEG/NDARRK457MBX//ls-Lar 2>data/Projects/HBN/EEG/NDARRK457MBX//ls-Lar.stderr
4799	:	1596225180.356	     2.301	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRM158VXD/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRM158VXD/ >data/Projects/HBN/EEG/NDARRM158VXD//ls-Lar 2>data/Projects/HBN/EEG/NDARRM158VXD//ls-Lar.stderr
4797	:	1596225172.224	    15.723	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRM073JKA/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRM073JKA/ >data/Projects/HBN/EEG/NDARRM073JKA//ls-Lar 2>data/Projects/HBN/EEG/NDARRM073JKA//ls-Lar.stderr
4787	:	1596225040.387	   156.563	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRK038CBD/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRK038CBD/ >data/Projects/HBN/EEG/NDARRK038CBD//ls-Lar 2>data/Projects/HBN/EEG/NDARRK038CBD//ls-Lar.stderr
4800	:	1596225183.289	    35.891	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRM347FHQ/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRM347FHQ/ >data/Projects/HBN/EEG/NDARRM347FHQ//ls-Lar 2>data/Projects/HBN/EEG/NDARRM347FHQ//ls-Lar.stderr
4794	:	1596225150.747	   127.190	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRL315KV3/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRL315KV3/ >data/Projects/HBN/EEG/NDARRL315KV3//ls-Lar 2>data/Projects/HBN/EEG/NDARRL315KV3//ls-Lar.stderr
4795	:	1596225167.751	   119.992	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRL660CME/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRL660CME/ >data/Projects/HBN/EEG/NDARRL660CME//ls-Lar 2>data/Projects/HBN/EEG/NDARRL660CME//ls-Lar.stderr
4803	:	1596225222.491	    74.528	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRM725BRV/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRM725BRV/ >data/Projects/HBN/EEG/NDARRM725BRV//ls-Lar 2>data/Projects/HBN/EEG/NDARRM725BRV//ls-Lar.stderr
4798	:	1596225175.639	   122.013	0	0	0	0	mkdir -p data/Projects/HBN/EEG/NDARRM122UPB/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/EEG/NDARRM122UPB/ >data/Projects/HBN/EEG/NDARRM122UPB//ls-Lar 2>data/Projects/HBN/EEG/NDARRM122UPB//ls-Lar.stderr
